transaction_id,timestamp,customer_id,amount,payment_method,card_network,merchant_category,device_type,ip_country,is_3ds_authenticated,is_chargeback
TXN_000463,2026-01-01 17:32:40.741059821,CUST_03400,1376.18,upi,visa,digital_goods,mobile_android,US,False,0
TXN_000464,2026-01-01 17:37:22.815156601,CUST_00573,3743.78,upi,visa,electronics,mobile_android,GB,True,0
TXN_000465,2026-01-01 17:38:12.375780133,CUST_00163,11768.62,upi,amex,electronics,mobile_android,AE,True,0
TXN_000466,2026-01-01 17:41:00.929898446,CUST_00830,208.16,card,mastercard,travel,mobile_android,US,True,0
TXN_000467,2026-01-01 17:42:15.065091881,CUST_00075,1368.25,netbanking,amex,electronics,mobile_ios,IN,True,0
TXN_000468,2026-01-01 17:43:51.441394032,CUST_02094,3634.84,upi,visa,groceries,desktop_mac,IN,True,0
TXN_000469,2026-01-01 17:46:55.484827060,CUST_00267,1438.95,card,mastercard,electronics,mobile_ios,IN,True,0
TXN_000470,2026-01-01 17:49:14.352349221,CUST_03834,701.77,upi,visa,groceries,mobile_android,GB,True,0
TXN_000471,2026-01-01 17:49:17.046184491,CUST_01313,868.15,card,mastercard,travel,desktop_mac,IN,True,0
TXN_000472,2026-01-01 17:50:21.048136030,CUST_01223,2382.68,upi,mastercard,travel,mobile_android,IN,True,0
TXN_000473,2026-01-01 17:51:49.057499858,CUST_00215,897.19,card,visa,digital_goods,mobile_android,IN,False,0
TXN_000474,2026-01-01 17:52:15.921953002,CUST_00073,888.5,upi,visa,electronics,mobile_android,IN,True,0
TXN_000475,2026-01-01 17:54:34.531057938,CUST_00014,7098.31,card,visa,electronics,mobile_android,AE,True,0
TXN_000476,2026-01-01 17:55:47.866920211,CUST_02742,2499.5,upi,visa,gaming,mobile_ios,AE,True,0
TXN_000477,2026-01-01 17:58:36.727807069,CUST_03805,3488.57,wallet,visa,gaming,desktop_mac,IN,True,0
TXN_000478,2026-01-01 17:58:37.513612702,CUST_00110,354.91,card,mastercard,fashion,mobile_ios,US,True,0
TXN_000479,2026-01-01 18:04:58.729067360,CUST_03937,2095.86,netbanking,visa,digital_goods,desktop_windows,IN,True,0
TXN_000480,2026-01-01 18:05:40.398211242,CUST_01244,1320.54,upi,visa,digital_goods,mobile_android,IN,True,0
TXN_000481,2026-01-01 18:06:48.443555174,CUST_02238,654.21,upi,visa,gaming,mobile_android,IN,True,0
TXN_000482,2026-01-01 18:08:00.938971129,CUST_03888,1763.32,upi,rupay,groceries,mobile_android,IN,True,0
TXN_000483,2026-01-01 18:08:41.531505522,CUST_03764,3074.6,upi,visa,groceries,mobile_android,IN,True,0
TXN_000484,2026-01-01 18:09:54.025694968,CUST_01026,6181.8,upi,mastercard,electronics,mobile_android,IN,False,1
TXN_000485,2026-01-01 18:11:11.946712295,CUST_00859,165.9,upi,mastercard,fashion,mobile_ios,GB,True,0
TXN_000486,2026-01-01 18:11:12.307992031,CUST_01553,1212.2,upi,visa,electronics,mobile_android,IN,True,0
TXN_000487,2026-01-01 18:12:09.950101794,CUST_00115,1626.99,upi,mastercard,groceries,mobile_ios,IN,True,0
TXN_000488,2026-01-01 18:12:15.046504309,CUST_00420,4736.69,upi,rupay,fashion,desktop_windows,IN,True,0
TXN_000489,2026-01-01 18:14:51.784156670,CUST_02529,18369.41,card,rupay,electronics,mobile_android,SG,True,1
TXN_000490,2026-01-01 18:17:11.934553026,CUST_00027,1706.47,netbanking,visa,electronics,mobile_android,IN,True,0
TXN_000491,2026-01-01 18:19:09.847136391,CUST_00620,4788.86,upi,visa,fashion,mobile_ios,AE,True,0
TXN_000492,2026-01-01 18:20:41.166973028,CUST_00260,600.29,upi,rupay,digital_goods,mobile_android,IN,True,0
TXN_000493,2026-01-01 18:22:23.693462830,CUST_01089,2553.84,card,visa,groceries,desktop_windows,SG,True,0
TXN_000494,2026-01-01 18:27:16.765403749,CUST_00083,1069.04,card,mastercard,gaming,desktop_windows,IN,True,0
TXN_000495,2026-01-01 18:27:47.313497970,CUST_03338,5173.29,netbanking,unknown,groceries,mobile_ios,IN,True,0
TXN_000496,2026-01-01 18:29:41.797242608,CUST_02273,2605.2,upi,visa,fashion,mobile_android,IN,True,0
TXN_000497,2026-01-01 18:38:33.782515400,CUST_00015,4645.29,netbanking,amex,fashion,mobile_ios,IN,True,0
TXN_000498,2026-01-01 18:39:51.713749845,CUST_00280,1821.44,upi,visa,travel,mobile_android,IN,True,0
TXN_000499,2026-01-01 18:40:23.811097521,CUST_00005,282.85,upi,visa,electronics,mobile_ios,AE,True,0
TXN_000500,2026-01-01 18:41:21.480998907,CUST_00034,1092.38,upi,visa,electronics,mobile_android,IN,True,0
TXN_000501,2026-01-01 18:42:26.966527487,CUST_00514,1054.49,wallet,mastercard,travel,mobile_android,AE,True,0
TXN_000502,2026-01-01 18:43:37.724069700,CUST_00287,2092.17,upi,visa,fashion,mobile_android,US,True,0
TXN_000503,2026-01-01 18:43:57.448780062,CUST_00834,825.89,card,mastercard,groceries,mobile_ios,GB,True,0
TXN_000504,2026-01-01 18:45:31.555854517,CUST_00216,4873.38,card,rupay,fashion,mobile_android,SG,True,0
TXN_000505,2026-01-01 18:47:54.301714041,CUST_00292,2157.39,netbanking,mastercard,groceries,mobile_android,SG,True,0
TXN_000506,2026-01-01 18:48:09.346476115,CUST_03606,3640.81,card,visa,travel,desktop_windows,IN,True,0
TXN_000507,2026-01-01 18:48:35.857178704,CUST_02893,1499.12,upi,visa,digital_goods,mobile_android,IN,True,0
TXN_000508,2026-01-01 18:49:34.411595212,CUST_00001,2084.57,card,rupay,groceries,mobile_android,SG,False,0
TXN_000509,2026-01-01 18:51:50.943270572,CUST_01180,1396.18,card,visa,groceries,mobile_android,GB,True,0
TXN_000510,2026-01-01 18:52:21.326541137,CUST_00045,3011.35,netbanking,visa,gaming,mobile_ios,IN,True,0
TXN_000511,2026-01-01 18:53:18.446323735,CUST_02257,3506.11,upi,visa,electronics,mobile_android,US,True,0
TXN_000512,2026-01-01 18:56:49.959098033,CUST_02592,10589.65,upi,visa,electronics,mobile_android,IN,True,0
TXN_000513,2026-01-01 19:02:51.547522547,CUST_01470,402.66,upi,visa,groceries,mobile_android,AE,True,0
TXN_000514,2026-01-01 19:03:38.061313355,CUST_01539,987.27,card,visa,groceries,mobile_android,AE,True,0
TXN_000515,2026-01-01 19:04:07.195405854,CUST_02709,1352.05,upi,mastercard,gaming,mobile_android,GB,True,0
TXN_000516,2026-01-01 19:04:59.783616799,CUST_00023,3311.75,upi,mastercard,electronics,mobile_ios,IN,True,0
TXN_000517,2026-01-01 19:07:13.468751311,CUST_01735,1434.85,upi,visa,digital_goods,mobile_android,AE,True,0
TXN_000518,2026-01-01 19:07:24.743230686,CUST_00032,1368.78,card,visa,electronics,mobile_android,GB,False,0
TXN_000519,2026-01-01 19:07:28.863806574,CUST_00005,219.79,card,rupay,gaming,mobile_android,GB,True,0
TXN_000520,2026-01-01 19:16:07.480984226,CUST_01357,1296.48,upi,mastercard,groceries,mobile_ios,IN,True,0
TXN_000521,2026-01-01 19:16:14.819676173,CUST_00185,3370.7,card,mastercard,electronics,mobile_android,IN,True,0
TXN_000522,2026-01-01 19:18:14.809250063,CUST_00006,82.59,upi,rupay,fashion,mobile_android,SG,True,0
TXN_000523,2026-01-01 19:22:21.757642092,CUST_00010,1064.67,upi,mastercard,electronics,mobile_android,IN,True,0
TXN_000524,2026-01-01 19:23:25.598723069,CUST_03806,263.52,upi,mastercard,travel,desktop_windows,IN,True,0
TXN_000525,2026-01-01 19:23:27.545857424,CUST_00119,5497.95,upi,visa,electronics,mobile_android,SG,True,1
TXN_000526,2026-01-01 19:25:57.636610943,CUST_00470,800.05,upi,visa,electronics,mobile_ios,IN,True,0
TXN_000527,2026-01-01 19:26:14.410542853,CUST_00177,6427.31,card,visa,travel,mobile_android,IN,True,0
TXN_000528,2026-01-01 19:26:36.591899482,CUST_03401,3554.34,upi,visa,fashion,mobile_android,GB,True,0
TXN_000529,2026-01-01 19:28:11.362272960,CUST_00013,2175.63,upi,mastercard,digital_goods,mobile_android,US,True,0
TXN_000530,2026-01-01 19:29:47.244948341,CUST_00923,2520.8,upi,visa,digital_goods,mobile_android,AE,True,0
TXN_000531,2026-01-01 19:36:37.936595262,CUST_00681,4103.47,card,mastercard,fashion,mobile_android,IN,True,0
TXN_000532,2026-01-01 19:36:46.220011449,CUST_01645,661.66,upi,visa,digital_goods,desktop_windows,IN,True,0
TXN_000533,2026-01-01 19:37:51.800036714,CUST_03084,1145.37,upi,rupay,electronics,mobile_android,IN,False,0
TXN_000534,2026-01-01 19:43:52.075948829,CUST_00001,1886.78,card,mastercard,electronics,mobile_ios,US,True,0
TXN_000535,2026-01-01 19:44:06.204673617,CUST_00002,645.86,wallet,mastercard,gaming,mobile_ios,IN,True,0
TXN_000536,2026-01-01 19:47:41.346002177,CUST_00392,1961.99,upi,rupay,groceries,mobile_android,GB,True,0
TXN_000537,2026-01-01 19:47:59.294406265,CUST_00453,8841.57,upi,visa,fashion,mobile_android,SG,True,0
TXN_000538,2026-01-01 19:49:19.837815015,CUST_03020,324.51,card,visa,fashion,mobile_android,IN,True,0
TXN_000539,2026-01-01 19:51:39.789368164,CUST_00196,565.31,upi,visa,groceries,mobile_android,US,True,0
TXN_000540,2026-01-01 19:52:14.513697624,CUST_02685,617.06,upi,mastercard,gaming,mobile_ios,SG,True,0
TXN_000541,2026-01-01 19:52:44.982404098,CUST_00018,110.61,card,visa,electronics,mobile_android,SG,True,0
TXN_000542,2026-01-01 19:54:20.773526948,CUST_00014,3839.39,upi,visa,digital_goods,mobile_ios,IN,True,0
TXN_000543,2026-01-01 19:55:05.053702700,CUST_01964,1124.77,upi,visa,gaming,mobile_ios,IN,True,0
TXN_000544,2026-01-01 19:58:48.568191927,CUST_02077,1894.7,upi,visa,fashion,mobile_android,SG,True,0
TXN_000545,2026-01-01 20:01:14.093457347,CUST_00020,1950.14,upi,mastercard,fashion,mobile_ios,IN,True,0
TXN_000546,2026-01-01 20:01:16.229588348,CUST_03933,1936.62,card,rupay,electronics,mobile_android,SG,True,0
TXN_000547,2026-01-01 20:01:52.918002695,CUST_00015,2722.15,card,mastercard,fashion,mobile_android,IN,True,0
TXN_000548,2026-01-01 20:02:49.599485823,CUST_02968,1339.12,upi,visa,groceries,desktop_mac,IN,True,0
TXN_000549,2026-01-01 20:03:19.189669007,CUST_00087,546.71,upi,mastercard,digital_goods,mobile_android,IN,True,0
TXN_000550,2026-01-01 20:07:12.108254179,CUST_00002,933.17,upi,visa,electronics,mobile_android,US,True,0
TXN_000551,2026-01-01 20:13:31.898442834,CUST_02735,2857.0,card,unknown,electronics,mobile_android,IN,True,0
TXN_000552,2026-01-01 20:13:47.974739057,CUST_00078,2007.52,card,visa,fashion,mobile_android,US,True,0
TXN_000553,2026-01-01 20:14:40.317519479,CUST_00868,847.05,upi,visa,fashion,mobile_android,AE,True,0
TXN_000554,2026-01-01 20:14:53.226605573,CUST_02524,829.45,upi,visa,fashion,mobile_android,US,True,0
TXN_000555,2026-01-01 20:15:17.577042995,CUST_00054,11086.29,card,visa,electronics,mobile_android,GB,False,1
TXN_000556,2026-01-01 20:19:37.975340840,CUST_01938,601.59,upi,rupay,fashion,mobile_android,IN,True,0
TXN_000557,2026-01-01 20:20:15.431313427,CUST_00876,528.6,upi,visa,travel,mobile_ios,IN,False,0
TXN_000558,2026-01-01 20:22:45.004190825,CUST_00161,381.38,card,mastercard,digital_goods,unknown,GB,True,0
TXN_000559,2026-01-01 20:23:47.860872299,CUST_00005,330.74,wallet,visa,travel,mobile_ios,IN,True,0
TXN_000560,2026-01-01 20:28:44.347881277,CUST_00172,1748.9,card,visa,travel,mobile_ios,IN,True,0
TXN_000561,2026-01-01 20:29:00.245327415,CUST_00517,3179.43,upi,visa,digital_goods,mobile_ios,SG,True,0
TXN_000562,2026-01-01 20:29:44.873499506,CUST_00370,7332.31,upi,visa,fashion,mobile_android,IN,True,0
TXN_000563,2026-01-01 20:31:07.155631417,CUST_01790,6522.78,upi,visa,electronics,mobile_android,AE,True,0
TXN_000564,2026-01-01 20:31:53.132654831,CUST_00475,2328.14,upi,visa,gaming,desktop_windows,GB,True,0
TXN_000565,2026-01-01 20:33:58.190746960,CUST_00399,1372.9,upi,visa,digital_goods,mobile_android,AE,True,0
TXN_000566,2026-01-01 20:34:32.568881332,CUST_02418,1307.81,upi,mastercard,gaming,mobile_android,US,True,0
TXN_000567,2026-01-01 20:37:40.266257632,CUST_00636,8532.45,wallet,visa,fashion,mobile_android,IN,False,1
TXN_000568,2026-01-01 20:38:16.208009001,CUST_03861,764.35,upi,visa,digital_goods,mobile_android,AE,True,0
TXN_000569,2026-01-01 20:44:55.844770652,CUST_01054,7970.08,wallet,visa,groceries,mobile_android,GB,True,0
TXN_000570,2026-01-01 20:47:50.943855229,CUST_03418,4639.77,upi,mastercard,groceries,mobile_android,AE,True,0
TXN_000571,2026-01-01 20:50:09.283498985,CUST_02952,3599.68,card,visa,electronics,mobile_android,IN,True,0
TXN_000572,2026-01-01 20:50:55.088825956,CUST_00487,1221.96,upi,visa,gaming,mobile_android,SG,True,0
TXN_000573,2026-01-01 20:51:01.246277635,CUST_01229,1010.9,card,visa,digital_goods,mobile_android,AE,True,0
TXN_000574,2026-01-01 20:52:07.634784459,CUST_00044,3313.6,upi,visa,travel,desktop_windows,SG,True,0
TXN_000575,2026-01-01 20:52:46.825234755,CUST_00859,388.38,wallet,rupay,gaming,mobile_ios,GB,True,0
TXN_000576,2026-01-01 20:52:50.901215200,CUST_00515,4904.23,upi,visa,fashion,mobile_ios,US,False,0
TXN_000577,2026-01-01 20:54:58.124552993,CUST_00701,5301.0,card,mastercard,electronics,desktop_windows,GB,True,0
TXN_000578,2026-01-01 20:58:28.206266726,CUST_00078,2397.05,card,mastercard,fashion,mobile_android,AE,True,0
TXN_000579,2026-01-01 20:59:19.486716756,CUST_02824,1036.95,upi,mastercard,groceries,mobile_ios,GB,True,0
TXN_000580,2026-01-01 20:59:25.641339212,CUST_00015,2377.92,wallet,amex,fashion,mobile_android,IN,True,0
TXN_000581,2026-01-01 20:59:28.904868651,CUST_02201,1185.55,upi,visa,travel,mobile_android,IN,True,0
TXN_000582,2026-01-01 21:08:22.810630036,CUST_03479,3995.68,upi,visa,gaming,mobile_android,AE,True,0
TXN_000583,2026-01-01 21:13:52.673255924,CUST_00025,1462.87,card,visa,electronics,mobile_android,IN,True,0
TXN_000584,2026-01-01 21:14:13.867264677,CUST_00543,1700.35,upi,mastercard,travel,mobile_ios,IN,True,0
TXN_000585,2026-01-01 21:16:53.293744289,CUST_01100,9333.08,card,mastercard,electronics,mobile_android,IN,False,0
TXN_000586,2026-01-01 21:17:32.811783905,CUST_03917,2262.84,card,mastercard,groceries,mobile_android,IN,True,0
TXN_000587,2026-01-01 21:17:34.826679841,CUST_02818,2703.88,card,mastercard,travel,mobile_android,IN,True,0
TXN_000588,2026-01-01 21:19:04.840473085,CUST_00487,1744.88,upi,mastercard,digital_goods,mobile_android,SG,True,0
TXN_000589,2026-01-01 21:19:48.213352430,CUST_03696,1266.24,upi,visa,digital_goods,mobile_android,IN,True,0
TXN_000590,2026-01-01 21:20:18.233884487,CUST_00290,1114.5,upi,visa,fashion,mobile_ios,IN,True,0
TXN_000591,2026-01-01 21:21:14.635010614,CUST_00308,3378.32,upi,mastercard,electronics,desktop_windows,US,True,0
TXN_000592,2026-01-01 21:21:42.179420873,CUST_00781,1954.71,wallet,mastercard,groceries,mobile_ios,IN,True,0
TXN_000593,2026-01-01 21:22:10.676362346,CUST_02190,2380.83,wallet,mastercard,electronics,mobile_android,IN,True,0
TXN_000594,2026-01-01 21:22:40.757153995,CUST_00086,3370.97,upi,rupay,gaming,mobile_android,IN,True,0
TXN_000595,2026-01-01 21:22:54.563768476,CUST_01947,435.28,card,visa,fashion,mobile_ios,IN,True,0
TXN_000596,2026-01-01 21:22:58.794561007,CUST_00001,3221.44,upi,visa,digital_goods,desktop_windows,IN,True,0
TXN_000597,2026-01-01 21:24:08.185726385,CUST_00171,1011.7,card,rupay,digital_goods,mobile_ios,IN,True,0
TXN_000598,2026-01-01 21:26:25.139861775,CUST_03757,1005.99,upi,rupay,digital_goods,unknown,IN,True,0
TXN_000599,2026-01-01 21:26:28.768715921,CUST_01449,1054.42,upi,mastercard,fashion,mobile_android,IN,True,0
TXN_000600,2026-01-01 21:28:48.176524020,CUST_00631,7007.18,upi,visa,electronics,desktop_windows,IN,False,0
TXN_000601,2026-01-01 21:30:08.570794629,CUST_01880,511.21,upi,mastercard,electronics,mobile_android,SG,True,0
TXN_000602,2026-01-01 21:30:08.929325473,CUST_00547,2047.46,upi,rupay,groceries,mobile_android,US,True,0
TXN_000603,2026-01-01 21:30:24.247495310,CUST_00025,1396.55,upi,visa,electronics,desktop_windows,GB,True,0
TXN_000604,2026-01-01 21:30:46.156278263,CUST_00750,1346.79,upi,rupay,gaming,mobile_android,SG,False,0
TXN_000605,2026-01-01 21:31:13.728775319,CUST_03581,2733.49,upi,visa,electronics,mobile_android,SG,True,0
TXN_000606,2026-01-01 21:32:51.777728819,CUST_00186,8656.78,upi,unknown,electronics,mobile_android,IN,True,0
TXN_000607,2026-01-01 21:33:17.815118311,CUST_00007,2605.25,upi,mastercard,digital_goods,mobile_ios,IN,True,0
TXN_000608,2026-01-01 21:34:12.270670706,CUST_01940,684.67,upi,visa,fashion,mobile_android,SG,True,0
TXN_000609,2026-01-01 21:39:44.326640459,CUST_00605,1346.67,upi,visa,gaming,desktop_windows,GB,True,0
TXN_000610,2026-01-01 21:49:25.773935199,CUST_00297,2696.59,wallet,mastercard,electronics,mobile_android,SG,True,0
TXN_000611,2026-01-01 21:50:59.520432990,CUST_00714,1537.69,netbanking,amex,travel,mobile_android,IN,True,0
TXN_000612,2026-01-01 21:51:28.726567867,CUST_03355,924.39,upi,mastercard,digital_goods,mobile_android,GB,True,0
TXN_000613,2026-01-01 21:52:00.327209630,CUST_00154,1271.23,upi,visa,electronics,mobile_ios,IN,True,0
TXN_000614,2026-01-01 21:53:04.517685164,CUST_00094,1331.47,card,mastercard,gaming,mobile_ios,AE,True,0
TXN_000615,2026-01-01 21:54:06.219457795,CUST_00886,2192.34,upi,mastercard,fashion,mobile_android,IN,False,0
TXN_000616,2026-01-01 21:54:40.969383089,CUST_00634,343.73,card,visa,groceries,mobile_android,IN,True,0
TXN_000617,2026-01-01 21:59:26.918224783,CUST_00050,2339.39,upi,visa,fashion,mobile_android,AE,True,0
TXN_000618,2026-01-01 22:00:43.659189333,CUST_01081,2210.46,upi,mastercard,electronics,mobile_android,US,True,0
TXN_000619,2026-01-01 22:02:03.195884743,CUST_01054,10074.66,upi,rupay,groceries,mobile_android,US,True,0
TXN_000620,2026-01-01 22:10:13.193615429,CUST_01194,2133.27,upi,mastercard,digital_goods,mobile_android,AE,True,0
TXN_000621,2026-01-01 22:12:18.953093478,CUST_00485,1489.41,card,mastercard,fashion,mobile_android,IN,False,0
TXN_000622,2026-01-01 22:16:13.173492532,CUST_00214,1380.72,upi,mastercard,electronics,unknown,IN,True,0
TXN_000623,2026-01-01 22:17:29.840998553,CUST_00284,2304.96,upi,visa,electronics,mobile_android,IN,True,0
TXN_000624,2026-01-01 22:22:20.399698679,CUST_02580,5869.97,card,visa,gaming,mobile_android,US,True,0
TXN_000625,2026-01-01 22:22:54.945447936,CUST_01289,7862.05,upi,visa,fashion,mobile_android,IN,True,0
TXN_000626,2026-01-01 22:22:56.161202705,CUST_00444,8753.78,upi,rupay,gaming,mobile_android,IN,True,0
TXN_000627,2026-01-01 22:26:32.849174119,CUST_01232,653.4,upi,visa,electronics,mobile_ios,GB,True,0
TXN_000628,2026-01-01 22:27:11.201737031,CUST_00329,709.12,card,rupay,fashion,mobile_android,IN,True,0
TXN_000629,2026-01-01 22:29:10.097797369,CUST_02796,2136.85,card,mastercard,digital_goods,mobile_ios,SG,True,0
TXN_000630,2026-01-01 22:30:40.778240109,CUST_01855,3322.41,upi,mastercard,fashion,mobile_android,SG,True,0
TXN_000631,2026-01-01 22:30:59.379723021,CUST_00023,5209.47,upi,mastercard,fashion,mobile_android,GB,True,0
TXN_000632,2026-01-01 22:31:34.263735745,CUST_00008,1604.95,upi,visa,groceries,desktop_mac,GB,True,0
TXN_000633,2026-01-01 22:38:45.596399823,CUST_00004,5113.55,upi,visa,digital_goods,desktop_mac,IN,True,0
TXN_000634,2026-01-01 22:45:27.972333458,CUST_00003,3553.34,netbanking,mastercard,travel,mobile_ios,IN,True,0
TXN_000635,2026-01-01 22:46:57.476533957,CUST_00747,3343.66,card,mastercard,digital_goods,mobile_android,US,True,0
TXN_000636,2026-01-01 22:47:41.655636881,CUST_00075,3742.61,netbanking,amex,travel,mobile_android,US,True,0
TXN_000637,2026-01-01 22:50:01.831725479,CUST_01546,1722.49,upi,mastercard,fashion,mobile_android,AE,True,0
TXN_000638,2026-01-01 22:54:05.584080479,CUST_00698,459.93,netbanking,visa,electronics,mobile_ios,IN,True,0
TXN_000639,2026-01-01 23:00:30.220454336,CUST_00020,1429.3,card,visa,electronics,mobile_android,IN,True,0
TXN_000640,2026-01-01 23:01:01.394897458,CUST_00001,2526.66,netbanking,visa,fashion,mobile_ios,GB,True,0
TXN_000641,2026-01-01 23:01:38.428376945,CUST_00004,5087.92,upi,visa,groceries,desktop_windows,SG,True,0
TXN_000642,2026-01-01 23:01:49.232862942,CUST_00883,818.56,netbanking,visa,groceries,mobile_ios,US,True,0
TXN_000643,2026-01-01 23:01:52.197363086,CUST_01108,1071.51,card,visa,groceries,mobile_ios,IN,False,0
TXN_000644,2026-01-01 23:02:36.841834604,CUST_00336,656.14,card,mastercard,gaming,mobile_android,IN,True,0
TXN_000645,2026-01-01 23:02:47.620946615,CUST_00014,3650.71,upi,rupay,digital_goods,unknown,GB,True,0
TXN_000646,2026-01-01 23:05:17.450598785,CUST_03396,2964.59,upi,mastercard,electronics,mobile_android,GB,True,0
TXN_000647,2026-01-01 23:06:12.170953005,CUST_00464,308.71,wallet,mastercard,fashion,mobile_android,IN,True,0
TXN_000648,2026-01-01 23:06:43.247239158,CUST_00530,50.0,card,mastercard,groceries,desktop_windows,IN,True,0
TXN_000649,2026-01-01 23:08:33.421820148,CUST_00402,9656.59,netbanking,rupay,groceries,mobile_android,US,False,1
TXN_000650,2026-01-01 23:10:24.446105567,CUST_00009,1952.4,upi,mastercard,groceries,mobile_android,IN,True,0
TXN_000651,2026-01-01 23:11:04.605245118,CUST_01751,1565.04,upi,visa,fashion,mobile_android,GB,True,1
TXN_000652,2026-01-01 23:13:15.555695367,CUST_01494,945.64,upi,rupay,groceries,mobile_android,IN,True,0
TXN_000653,2026-01-01 23:19:29.343638566,CUST_00061,431.0,upi,mastercard,fashion,mobile_ios,US,True,0
TXN_000654,2026-01-01 23:24:06.964395226,CUST_00180,2824.95,upi,rupay,gaming,mobile_android,GB,True,0
TXN_000655,2026-01-01 23:24:16.728319037,CUST_00938,2120.2,upi,mastercard,groceries,mobile_android,AE,True,0
TXN_000656,2026-01-01 23:25:14.711848057,CUST_00391,289.49,upi,mastercard,groceries,mobile_ios,IN,True,0
TXN_000657,2026-01-01 23:28:10.553825402,CUST_03980,3609.84,upi,mastercard,fashion,desktop_windows,AE,True,0
TXN_000658,2026-01-01 23:32:07.990414345,CUST_00746,5408.26,upi,mastercard,groceries,desktop_windows,GB,True,0
TXN_000659,2026-01-01 23:32:47.237629585,CUST_02952,3044.91,upi,visa,fashion,mobile_ios,IN,True,0
TXN_000660,2026-01-01 23:36:34.307292129,CUST_00098,553.34,upi,mastercard,electronics,mobile_android,GB,True,0
TXN_000661,2026-01-01 23:38:20.778466729,CUST_00976,1156.51,upi,visa,travel,mobile_android,IN,True,0
TXN_000662,2026-01-01 23:43:02.476416434,CUST_00272,2220.08,card,mastercard,gaming,mobile_ios,SG,True,0
TXN_000663,2026-01-01 23:44:51.005975853,CUST_03394,852.48,upi,mastercard,fashion,mobile_android,AE,True,0
TXN_000664,2026-01-01 23:49:37.629393273,CUST_00955,930.19,netbanking,visa,groceries,mobile_android,IN,True,0
TXN_000665,2026-01-01 23:49:58.858567879,CUST_01436,1398.73,upi,mastercard,electronics,mobile_android,AE,True,0
TXN_000666,2026-01-01 23:57:54.877926940,CUST_00013,2156.65,upi,visa,gaming,mobile_android,IN,True,0
TXN_000667,2026-01-01 23:58:03.072033570,CUST_00715,495.56,netbanking,visa,fashion,mobile_android,AE,True,0
TXN_000668,2026-01-02 00:01:28.054037323,CUST_01076,2537.01,card,visa,travel,mobile_android,IN,False,0
TXN_000669,2026-01-02 00:01:42.589231926,CUST_00215,1813.82,card,amex,fashion,mobile_ios,IN,True,0
TXN_000670,2026-01-02 00:06:53.058610469,CUST_01905,3661.61,card,mastercard,groceries,mobile_android,IN,True,0
TXN_000671,2026-01-02 00:07:07.582254926,CUST_00644,1700.93,wallet,mastercard,fashion,desktop_windows,IN,True,0
TXN_000672,2026-01-02 00:09:11.565247703,CUST_00997,5708.9,upi,visa,fashion,mobile_ios,IN,True,0
TXN_000673,2026-01-02 00:10:39.385465969,CUST_00354,3515.58,wallet,rupay,electronics,mobile_android,IN,True,0
TXN_000674,2026-01-02 00:11:12.567016821,CUST_01557,1604.27,netbanking,visa,groceries,mobile_android,IN,True,0
TXN_000675,2026-01-02 00:15:43.466132834,CUST_00024,1820.13,upi,visa,electronics,mobile_android,AE,True,0
TXN_000676,2026-01-02 00:17:07.828829524,CUST_00781,1914.36,upi,visa,travel,mobile_android,AE,True,0
TXN_000677,2026-01-02 00:19:10.061432198,CUST_03062,2157.93,card,mastercard,gaming,mobile_android,AE,True,0
TXN_000678,2026-01-02 00:19:53.208210962,CUST_00134,1117.46,netbanking,mastercard,fashion,mobile_android,IN,True,0
TXN_000679,2026-01-02 00:25:54.577037518,CUST_02842,6400.26,upi,visa,electronics,mobile_ios,AE,True,0
TXN_000680,2026-01-02 00:28:10.299725157,CUST_02975,2602.31,upi,rupay,electronics,mobile_ios,US,True,0
TXN_000681,2026-01-02 00:29:22.658992632,CUST_00128,3368.2,upi,mastercard,fashion,mobile_ios,IN,False,1
TXN_000682,2026-01-02 00:31:38.609158989,CUST_00015,241.81,card,visa,digital_goods,mobile_android,AE,True,0
TXN_000683,2026-01-02 00:34:30.796453355,CUST_02089,1047.17,upi,visa,digital_goods,mobile_android,US,True,0
TXN_000684,2026-01-02 00:35:01.371343070,CUST_03610,1893.18,upi,rupay,gaming,mobile_ios,SG,True,0
TXN_000685,2026-01-02 00:38:19.862077762,CUST_00161,2708.89,netbanking,rupay,fashion,desktop_windows,IN,False,1
TXN_000686,2026-01-02 00:38:49.785987146,CUST_03208,2990.04,upi,mastercard,groceries,mobile_android,GB,True,0
TXN_000687,2026-01-02 00:41:04.196346516,CUST_00102,5876.27,upi,rupay,fashion,mobile_android,IN,True,0
TXN_000688,2026-01-02 00:41:33.218384729,CUST_00350,10196.9,card,visa,travel,mobile_android,AE,True,0
TXN_000689,2026-01-02 00:42:00.344663552,CUST_02982,7856.27,card,mastercard,electronics,mobile_android,SG,True,0
TXN_000690,2026-01-02 00:43:37.990700800,CUST_00239,802.27,upi,rupay,groceries,mobile_android,IN,True,0
TXN_000691,2026-01-02 00:44:22.231498537,CUST_02032,820.19,wallet,rupay,gaming,mobile_ios,IN,True,0
TXN_000692,2026-01-02 00:44:25.976911689,CUST_00048,2712.71,upi,mastercard,groceries,desktop_windows,IN,True,0
TXN_000693,2026-01-02 00:47:57.777353026,CUST_00396,2419.6,card,mastercard,fashion,desktop_windows,IN,True,0
TXN_000694,2026-01-02 00:58:10.389213439,CUST_03449,1505.22,upi,mastercard,fashion,mobile_ios,IN,True,0
